created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Fri Oct 27 23:40:56 +0000 2023;1718050178119426415;"@pandji Drama politik aja itu om, seolah-olah berseberangan padahal masih 1 kolam. Ingat Ganjar dan Jokowi atau Gibran berasal dari 1 partai yg sama. Jadi pilpres ini sebenarnya hanya pertarungan Anies vs pdip";0;0;0;0;in;100733577;1717399181654974556;irwanezt;https://twitter.com/irwanezt/status/1718050178119426415
Fri Oct 27 23:40:53 +0000 2023;1718050163028304273;"@aniesmania Kalau pasangan Prabowo... kekurangan nya cuma wakilnya...... Kalau pasangan Ganjar.... bukan di wakilnya....tapi di capres nya belum cocok di presiden...... Kalau pasangan Anies... wakilnya nya juga kurang...tapi disegi umurnya kalau wakil Anis udah matang";0;0;0;0;in;1665408740349341696;1717016567937151179;RTeunom46280;https://twitter.com/RTeunom46280/status/1718050163028304273
Fri Oct 27 23:40:41 +0000 2023;1718050112310849777;"@Arie_Kriting Mahfud ada pdip Anies ada pks  Pilihan sulit buat para kaum garis keras 🤣";0;0;0;0;in;615809840;1717911777428828383;KuePukisHaneut;https://twitter.com/KuePukisHaneut/status/1718050112310849777
Fri Oct 27 23:40:34 +0000 2023;1718050085274317025;"@KompasTV Surpay kok tiap minggu dana dari mana ? Tar kl anies menang 1 Putaran pada mau sembunyi dimana itu lembaga surpay hoax?";0;0;0;0;in;1576980275946754048;1717807739974651999;ruangngupi;https://twitter.com/ruangngupi/status/1718050085274317025
Fri Oct 27 23:40:17 +0000 2023;1718050012515717401;"#pdi_perjuangan   Setiap hari buzzer buzzer kalian membuly klrga pk jokowi dan prabowo siapa yg d untung kn yaitu anies krna pihak anies tdk membuly klrga jokowi dan prabowo krna anies tdk mempunyai buzzer dan influencer. klian prcaya survei knyataan d lapangan brbeda.";0;0;0;1;in;1705434207785541632;1718050012515717401;DrAdiguna23607;https://twitter.com/DrAdiguna23607/status/1718050012515717401
Fri Oct 27 23:39:43 +0000 2023;1718049870903488739;"@voiceofpkb Mantap Gus #Anies";0;0;0;0;in;1672612493569716228;1717883644684181507;CHDesiMangande;https://twitter.com/CHDesiMangande/status/1718049870903488739
Fri Oct 27 23:39:13 +0000 2023;1718049744315171138;"@sopkepalaikan @CNNIndonesia Mana bisa..Cak imin ketum partai..anies cod partai..hadeuh";0;0;0;0;in;1588075130127015936;1717900115606978944;andiayuy88;https://twitter.com/andiayuy88/status/1718049744315171138
Fri Oct 27 23:39:03 +0000 2023;1718049702099443787;"@Outstandjing tapi anies?";0;0;0;0;in;897753901297942528;1717904597719957970;grmpyme;https://twitter.com/grmpyme/status/1718049702099443787
Fri Oct 27 23:59:57 +0000 2023;1718054962268410027;"@voiceofpkb @aniesbaswedan @cakimiNOW Siap sukseskan Anies Muhaimin 2024";0;0;0;0;in;920436510201077760;1717882299092701662;agushendratno2;https://twitter.com/agushendratno2/status/1718054962268410027
Fri Oct 27 23:59:34 +0000 2023;1718054865811980497;"@Arie_Kriting Padahal kalo duet pak mahfud-pak anies jadinya MaNies ya kak 😁";0;0;0;0;in;233393988;1717911777428828383;habib_fuady;https://twitter.com/habib_fuady/status/1718054865811980497
Fri Oct 27 23:59:09 +0000 2023;1718054760060944502;"@voiceofpkb @aniesbaswedan @cakimiNOW Siap sukseskan Anies Muhaimin 2024";0;0;0;0;in;920436510201077760;1717879172117512493;agushendratno2;https://twitter.com/agushendratno2/status/1718054760060944502
Fri Oct 27 23:59:01 +0000 2023;1718054728876294618;"@Arie_Kriting Ke Pak Anies aja, bang, yg didukung partai tengah.   Kalau Mahfud dia didukung partai atas, yg thresholdnya di atas 20%. Nanti dia juga bakalan jadi boneka Megawati.";0;0;0;1;in;1297750327186268161;1717911777428828383;bayuaji_bayuaji;https://twitter.com/bayuaji_bayuaji/status/1718054728876294618
Fri Oct 27 23:58:32 +0000 2023;1718054604745937014;"'GEMOY' yg artinya mungkin 'OBESITAS' ini salah satu dari 250 ribu kosakata baru yg akan dimasukkan ke kamus bahasa Indonesia yg digagas Anies Baswedan jika terpilih jadi presiden ya? 🤭 Oh ya, media visual bahan kampanye selain ambil dari Marvels, juga Disney, kreatif bgt ya 🤭";0;0;0;1;in;979289741114748928;1718054604745937014;Hectorhecko;https://twitter.com/Hectorhecko/status/1718054604745937014
Fri Oct 27 23:58:16 +0000 2023;1718054538173882422;"@DPP_PKB @cakimiNOW Siap sukseskan Anies Muhaimin mantap 2024";0;0;0;0;in;920436510201077760;1717878729949757575;agushendratno2;https://twitter.com/agushendratno2/status/1718054538173882422
Fri Oct 27 23:57:42 +0000 2023;1718054396993650922;"@SoeTjenMarching @kadejehkalaok_ @AllanNairn14 boleh share masa lalu pak Ganjar dan pak Anies juga dong ce,";0;1;0;0;in;331687559;1717884246122024966;HobasMatius;https://twitter.com/HobasMatius/status/1718054396993650922
Fri Oct 27 23:57:17 +0000 2023;1718054290466725989;"Situasi Terkini Jam 6 pagi, hari ini Sabtu 28 Oktober 2023 Jalan Sehat dan senam bersama Pak Anies dan Cak Imin di GDC Depok https://t.co/0NWgezSEA1";15;35;426;1112;in;1456283686312103939;1718054290466725989;Yurissa_Samosir;https://twitter.com/Yurissa_Samosir/status/1718054290466725989
Fri Oct 27 23:57:10 +0000 2023;1718054263035973697;"Sedang ada Hiburan + JALAN SEHAT BERSAMA AMIN + #AMIN2024 #AniesMuhaimin2024 #DEPOK #depok Hari Sabtu, 28 OKTOBER 2023. DiPenuhi Massa Pendukung Amin - Anies + Muhaimin. PECAH lagi !!! https://t.co/NPGMGHjbse";1;1;3;4;in;1464106024454008833;1718054263035973697;MANROCHM;https://twitter.com/MANROCHM/status/1718054263035973697
Fri Oct 27 23:57:07 +0000 2023;1718054250989949041;"@ekowboy2 Dikit2 buzzer, itu namanya tabur tuai. Ga semua org sependapat dgn dia ! Kritik anies jg sama, byk yg bkn buzzer lgsg nyerang. Mikir kalo jadi orang ! Binatang aja mikir";0;0;0;1;in;1091895686910472194;1717845676938436861;MJakartaku;https://twitter.com/MJakartaku/status/1718054250989949041
Fri Oct 27 23:56:58 +0000 2023;1718054210661711963;"@DPP_PKB @cakimiNOW Siap sukseskan Anies Muhaimin 2024";0;0;0;0;in;920436510201077760;1717887236845502652;agushendratno2;https://twitter.com/agushendratno2/status/1718054210661711963
Fri Oct 27 23:56:55 +0000 2023;1718054198699532498;"@mihrabku Ganjar calon petugas partai Anies ga jauh beda om";0;0;0;0;in;1353625164;1717796560648728591;ennodumin;https://twitter.com/ennodumin/status/1718054198699532498
Fri Oct 27 23:56:55 +0000 2023;1718054197546156407;"@AlissaWahid @M45Broo @aniesbaswedan relawan anies bny nya otaknya gk waras";0;0;0;0;in;1566193907355922432;1628668694376112128;bungalotus25;https://twitter.com/bungalotus25/status/1718054197546156407
Fri Oct 27 23:56:51 +0000 2023;1718054182018793884;"@MelodiAsyik Seorang negarawan pahlawan negara presiden selalu akan di kenang oleh rakyatnya tentu bangsanya  Apabila "benar' menjalankan haluan ber'negara Anies-Muhaimin sejarah akan mencatat keberhasilan presiden dlm kepemimpinan sang presiden di masanya next turunannya pemimpin masa depan.";0;0;1;1;in;1384439076741279745;1718023637717189009;UcokPart;https://twitter.com/UcokPart/status/1718054182018793884
Fri Oct 27 23:55:42 +0000 2023;1718053890569257104;"@voiceofpkb @aniesbaswedan @cakimiNOW Siap sukseskan Anies Muhaimin 2024";0;0;0;0;in;920436510201077760;1717873347932119193;agushendratno2;https://twitter.com/agushendratno2/status/1718053890569257104
Fri Oct 27 23:55:08 +0000 2023;1718053751402192976;"@Kimberley_2024 Saya sebenarnya kalo Anies kalah trus putaran kedua Prabowo vs Ganjar .. Tadinya mau pilih Prabowo ..  Tapi karna wakil nya Gibran maaf saya lebih memilih golput ..";0;0;0;0;in;1583851306732568578;1717691972797014526;Rakyat_People;https://twitter.com/Rakyat_People/status/1718053751402192976
Fri Oct 27 23:54:14 +0000 2023;1718053523538259969;"Kalo pun memang ga kepilih nanti, orang² kompeten kayak pak Anies gini semoga dapet wewenang di jajaran pemerintahan nanti. Entah jadi kemendikbud lagi kek atau ngurusin transportasi mungkin?";0;0;0;0;in;747548685911756801;1718053523538259969;fictionalyc;https://twitter.com/fictionalyc/status/1718053523538259969
Fri Oct 27 23:54:10 +0000 2023;1718053504768737473;"@Kimberley_2024 Terima kasih sudah mengakui kalau Anies memang cerdas.";0;0;0;2;in;1273936995467718656;1718043236965798267;windrh1;https://twitter.com/windrh1/status/1718053504768737473
Fri Oct 27 23:54:09 +0000 2023;1718053500293439696;"@DoankWarto Ya seneng dong pendukung ganjar. Gak usah ngurusin anies lagi. Dah pasti kalah..";0;0;0;2;in;1603574789263659009;1718049204625617046;Bang_Depok;https://twitter.com/Bang_Depok/status/1718053500293439696
Fri Oct 27 23:54:08 +0000 2023;1718053498884141168;"@Greschinov Sy bbrp kali ke US &amp  Canada, sy pastikan prinsip2 pembangunan Anies banyak diinspirasi barat.  Sayangnya, literasi &amp  narasi qta 9 thn kebelakang begitu rendah, jd banyak yg ndak paham. Anies jg sangat mungkin ndak bersih 100%, tp dia yg terbersih dr yg ada.";0;1;2;38;in;1367434244;1717888562232963101;MH_Pwt;https://twitter.com/MH_Pwt/status/1718053498884141168
Fri Oct 27 23:38:18 +0000 2023;1718049515176153173;"@Arie_Kriting pak anies capres pak mahfud cawapres gus yasin selama jadi wagub jateng hanpir ga keliatan sama sekali perannya  jadi udah jelas kan?";0;0;0;0;in;228718324;1717911777428828383;binderKLIP260;https://twitter.com/binderKLIP260/status/1718049515176153173
Fri Oct 27 23:38:11 +0000 2023;1718049485153268216;"@DoankWarto Emang Anies sdg brkuasa skrg?";0;0;0;0;in;1342031068875014145;1717740192923357430;chenoa2104;https://twitter.com/chenoa2104/status/1718049485153268216
Fri Oct 27 23:37:51 +0000 2023;1718049401216909612;"Tak Lagi Mendukung Prabowo, Ustaz Yahya Waloni Pindah Ke Lain Hati: Anies Baswedan Mimpin Amerika, Kalah Joe Biden https://t.co/pNN88aWNT9";0;0;0;0;in;1685673696911069184;1718049401216909612;wan_heartnews;https://twitter.com/wan_heartnews/status/1718049401216909612
Fri Oct 27 23:37:18 +0000 2023;1718049263928868867;"@MelodiAsyik Seorang profesional bekerja hanya utk rakyat &amp  negara..bang Surya pidato  statemen ke publik Anies di calon kan jadi presiden 2024. Kita tengok bersama siapa presiden yang benar " di Republik 🇮🇩 ini  Mari kita percaya kan memimpin negara kpd Anies Muhaimin Presiden 2024-amanah.";0;1;1;1;in;1384439076741279745;1718023637717189009;UcokPart;https://twitter.com/UcokPart/status/1718049263928868867
Fri Oct 27 23:37:06 +0000 2023;1718049211948949878;"Jika kita sudah kemana2 membahas sebuah usulan bukan hanya di tempat dan  di ruang lingkup kecil dan itu2 saja, maka otak kita akan berjalan sesuai luasnya bumi.. bukan katak dalam tempurung.";0;0;0;0;in;1229223853;1718049211948949878;Andriamuis;https://twitter.com/Andriamuis/status/1718049211948949878
Fri Oct 27 23:37:04 +0000 2023;1718049204625617046;"Kalau lihat dari berbagai macam survei atau polling, pasangan ANIES- CAK IMIN elektabilitasnya  selalu yg terbawah, paling sedikit, paling buncit, rata2 dibawah 15%.  Ini artinya ANIES-CAK IMIN bakal tersingkir diputaran pertama, krn TIDAK LAYAK JUAL.  Pendukungnya jng baper ya? https://t.co/a5tx80NDOZ";6;67;33;164;in;938664737369341952;1718049204625617046;DoankWarto;https://twitter.com/DoankWarto/status/1718049204625617046
Fri Oct 27 23:37:03 +0000 2023;1718049200456552524;"Di Petamburan dulu ditertibkan yg sehari-hari ngarab autum ukhti dll.  Tegas! Anies Bakal Wajibkan Pekerja Asing Bertutur Bahasa Indonesia - https://t.co/fYllRqUuxA";0;0;0;0;in;1471405523106811905;1718049200456552524;Siscakoll;https://twitter.com/Siscakoll/status/1718049200456552524
Fri Oct 27 23:36:51 +0000 2023;1718049149713875259;"@awemany Hati Abang ini Sayang ke @aniesbaswedan sepertinya yah  Gak bisa ke lain hati…lanjutkan bang Kritik nya…pasti itu akan jadi suplemen untuk pendukung Anies   Teruskan angkat pembahasan Anies - Imin  😇😇👍";0;0;0;0;in;2395349646;1717718443775176882;Ismailrizal04;https://twitter.com/Ismailrizal04/status/1718049149713875259
Fri Oct 27 23:36:19 +0000 2023;1718049016192385470;"@tvOneNews Orang NU mudah kok. Jangan pilih presiden yg ada amien raisnya. Kalau masih milih yg ada amien rais bukan Nu. Dan amien rais dukung anies.";0;0;0;0;in;1621162915243102208;1717874226403950884;YuzamiA;https://twitter.com/YuzamiA/status/1718049016192385470
Fri Oct 27 23:35:41 +0000 2023;1718048856800424034;"@VIVAcoid mgkn ada benernya jg, sebab bisa di lihat kronoligisnya..pas Anies sdh hampir pasti di usung jd cawpres makin gencar di usik lwt kpk, pas Anies sdh resmi daftar Capres firli lgsg di usik...";0;0;1;80;in;1017753547390111747;1718035131657830462;Ay09359469;https://twitter.com/Ay09359469/status/1718048856800424034
Fri Oct 27 23:35:10 +0000 2023;1718048726483423615;"@Arie_Kriting Gue dukung mahfud-anies kaka";0;0;0;0;in;230970613;1717911777428828383;UbaiBaiquni;https://twitter.com/UbaiBaiquni/status/1718048726483423615
Fri Oct 27 23:34:38 +0000 2023;1718048589359001624;"@tvOneNews Jangan sampai tertipu lagi, untuk 2024 pilih pemimpin yang berkualitas ... Anies presiden kita";1;0;0;2;in;1059627821553729537;1717874226403950884;Darmaji88352949;https://twitter.com/Darmaji88352949/status/1718048589359001624
Fri Oct 27 23:34:35 +0000 2023;1718048576356716856;"@BarikadeGusDur @PSambadha Modal Tambahan Buat Pak Ganjar - Pak Mahfud Buat Ngimbangi Pak Anies - Cak Imin, Kalo Ngimbangi Pak Prabowo - Mas Gibran Lebih Sulit, Soalnya Big Six Relawan Pak Jokowi Merapat ke Pak Prabowo.";0;0;0;0;in;1672145254903083008;1717823851646840989;lahngapabos;https://twitter.com/lahngapabos/status/1718048576356716856
Fri Oct 27 23:33:37 +0000 2023;1718048336744456320;"Yang jadi pertanyaan, mengapa keluarga Gus Dur tidak ada satupun yg dukung Anies Baswedan ?  https://t.co/cujxsJKR0C";15;178;41;361;in;938664737369341952;1718048336744456320;DoankWarto;https://twitter.com/DoankWarto/status/1718048336744456320
Fri Oct 27 23:33:31 +0000 2023;1718048311293399283;"@AlissaWahid @aniesbaswedan Penis...pecinta anies berjiwa hewan semuax";0;0;0;0;in;1714785796375687168;1628668694376112128;harian1523888;https://twitter.com/harian1523888/status/1718048311293399283
Fri Oct 27 23:33:25 +0000 2023;1718048285783654582;"@kikysaputrii Hati2 jg lo,,, jgn2 yg mghina atau menjelek2kan lo bukan smua dr pendukung ganjar,, Politik susah ditebak,, demi yg didukung bisa seperti bunglon,, cb cek mgkin bnyak jg pendukung prabowo n anies disitu..";0;0;0;0;in;124728307;1717787429204349143;viroezkoe;https://twitter.com/viroezkoe/status/1718048285783654582
Fri Oct 27 23:33:23 +0000 2023;1718048277617160696;"@MarahIchsan Setiap hri kalian membuly klrga pk jokowi dan prabowo spa yg di untungkan yaitu anies krna dari pihak anies tdk ada yg membuly klrga jokowi dan prabowo";0;0;0;0;in;1705434207785541632;1717833802872234159;DrAdiguna23607;https://twitter.com/DrAdiguna23607/status/1718048277617160696
Fri Oct 27 23:54:03 +0000 2023;1718053476302049633;"Kata kata yg ditambahkan Anies sejauh ini : dipecat=dicukupkan, rumah sakit=rumah sehat, normalisasi=naturalisasi.. fix capres tata kata.";0;0;0;0;in;136188010;1718053476302049633;AmudeyS;https://twitter.com/AmudeyS/status/1718053476302049633
Fri Oct 27 23:53:49 +0000 2023;1718053419725050019;"@msaid_didu Gue sih gk percaya,apa lagi sm manusia model gini😂 Jauh amat ampe Ausie bikin poling..ujung2 nya,kan lu pndukung anies,ya jelas anies du di duu...";0;0;0;0;in;1082437803709849600;1717786520537686018;AnitaZa72925365;https://twitter.com/AnitaZa72925365/status/1718053419725050019
Fri Oct 27 23:53:46 +0000 2023;1718053404260655115;"Yg hadir kurang lbh 2.000.000 org ya pak, itupun gambar di ambil dari bawah, Coba kalo dari udara mungkin lbh dari 2.000.000 org.   Pak, sekali-kali gambar nya ambil dari atas pak, spt pak Anies, jd kelihatan jelas masyarakat yg hadir...   Sekedar masukan...";0;0;0;1;in;1617452695845232640;1718053404260655115;OmBrewoksNew01;https://twitter.com/OmBrewoksNew01/status/1718053404260655115
Fri Oct 27 23:52:38 +0000 2023;1718053120163635429;"@Arie_Kriting Gue sih anies bang,elu mah bebas";0;0;0;0;in;1583429255517855744;1717911777428828383;FadlanRizky_28;https://twitter.com/FadlanRizky_28/status/1718053120163635429
Fri Oct 27 23:52:30 +0000 2023;1718053089083810033;"@elisa_jkt @feryfarhati Bahasanya pak Anies bu, “kemenangan kolektif”. Itulah pemimpin yg menginspirasi. Lanjutkan bu !!!";0;0;0;1;in;1272893882334941196;1717793836049859073;rawits3;https://twitter.com/rawits3/status/1718053089083810033
Fri Oct 27 23:52:22 +0000 2023;1718053054988369935;"@M45Broo Pale lu peyang......, gw mah tetep Anies Baswedan..., cerdas ga dungu macem loh .... 😂😂😂";0;0;0;1;in;832925537517514753;1717707387258434044;rudi_hadikusumo;https://twitter.com/rudi_hadikusumo/status/1718053054988369935
Fri Oct 27 23:52:03 +0000 2023;1718052973132357961;"saya tegak lurus berada selalu buat pak Anies dan Cak Imin, .. Indonesia sekarang sudah dikuasai dalam semua bentuk oleh asing ..  ANTI KKN TEGAK LURUS BERJIWA PEMIMPIN  #AMINTegakLurusRakyat #AniesMuhaimin2024 https://t.co/3G4VVOQmMg";0;0;0;1;in;1669038624669835267;1718052973132357961;hidayat36188961;https://twitter.com/hidayat36188961/status/1718052973132357961
Fri Oct 27 23:51:52 +0000 2023;1718052928802746702;"Mau : Pilih Ganjar, ga suka sama PDIP Pilih Prabowo, ga suka wakilnya Pilih Anies, ga suka PKS sama Amin Rais.  Ternyata pilpres 2024 ga seru, ampas semua!";0;0;0;0;in;105204184;1718052928802746702;obig_lucifer;https://twitter.com/obig_lucifer/status/1718052928802746702
Fri Oct 27 23:51:28 +0000 2023;1718052828059746623;"Politik identitas Anies adalah fakta maka saya cari yang nasionalis yaitu Prabowo.";0;0;1;0;in;1298653573224382464;1718052828059746623;digitalnetizen;https://twitter.com/digitalnetizen/status/1718052828059746623
Fri Oct 27 23:51:22 +0000 2023;1718052803896393752;"Ribut antar pendukung Prabowo sama pendukung anies 😂😂  Ini ga ada yg dukung Ganjar apa ya dikeluarga gw 🥲🥲";0;0;0;0;in;2243681088;1718052574581108875;Kutang_Hitam;https://twitter.com/Kutang_Hitam/status/1718052803896393752
Fri Oct 27 23:51:21 +0000 2023;1718052797063856257;"@KurniawanSutan4 @kikysaputrii @gibran_tweet @kaesangp Kan mereka bedua timnya anies, kurniawan!!!!";0;0;0;0;in;1100529741843419136;1717796048259932644;banurendra;https://twitter.com/banurendra/status/1718052797063856257
Fri Oct 27 23:51:18 +0000 2023;1718052786850701564;"@StefanAntonio__ @ratnadewi1392 Jgn emosian, mari gabung Anies ca imin";0;0;0;0;in;85431211;1717081050034434123;arramia;https://twitter.com/arramia/status/1718052786850701564
Fri Oct 27 23:50:25 +0000 2023;1718052561851408873;"@Paltiwest Ganjar sdh gak di anggap lagi...kalah pamor sama Anies....";0;0;0;0;in;1057458141435068416;1717783485153476958;Ismu_Razali;https://twitter.com/Ismu_Razali/status/1718052561851408873
Fri Oct 27 23:50:22 +0000 2023;1718052548270338471;"Seperti orang mabok Anies kalau bicara jadi lupa apa yg pernah dilakukannya !";0;0;0;0;in;1539724674749579265;1718052548270338471;sukardiyahya162;https://twitter.com/sukardiyahya162/status/1718052548270338471
Fri Oct 27 23:50:15 +0000 2023;1718052520562679994;"@cakimiNOW Nda bahaya tah?  Nda takut diserang bandar judi dan bekingnya?";0;0;0;0;in;1695738370339868672;1717755536207397371;2024_anies62406;https://twitter.com/2024_anies62406/status/1718052520562679994
Fri Oct 27 23:50:00 +0000 2023;1718052456737669367;"'Antara Anies, Cak Imin, dan Mahfud' https://t.co/tKeDgPkdxC";0;0;0;0;in;1243804423001763841;1718052456737669367;democrazymedia;https://twitter.com/democrazymedia/status/1718052456737669367
Fri Oct 27 23:49:53 +0000 2023;1718052430431281438;"@AlissaWahid @aniesbaswedan Semua orang juga bisa mengaku sebagai pendukung Anies,anda harus adil juga dong disaat Anies di bully habis2an sama pendukung sebelah anda diam seribu bahasa.";0;0;0;0;in;1495663069359325185;1628668694376112128;Rinachaniago13;https://twitter.com/Rinachaniago13/status/1718052430431281438
Fri Oct 27 23:49:28 +0000 2023;1718052325749846370;"@aniesbaswedan Rizky dapat rezeki peci Pak Anies 🤣🤣";0;0;0;1;in;1262872495289491461;1717905451806065036;Dodo25133252;https://twitter.com/Dodo25133252/status/1718052325749846370
Fri Oct 27 23:49:09 +0000 2023;1718052244564922821;"@Arie_Kriting Yg gw heran nih 3 capres mana ngelawak semua 🤣  1. ganjar PDIP baperan narsis 🚩, tapi ada mahfud 2. Prabowo tapi bawa2 keluarga presiden 😂 big no.. 🚩 3. Anies tapi cawapresnya aduh gak suka juga 🤣🚩  Dari paling lawak emang si tengah sih.. 😂 bener lu";0;0;0;0;in;1512027737367535619;1717911777428828383;THardinats;https://twitter.com/THardinats/status/1718052244564922821
Fri Oct 27 23:33:17 +0000 2023;1718048251822415909;"Mantap! Adu program atasi kemiskinan dari Ganjar, Anies, dan Prabowo mana yang tepat sasaran? - Lombok Insider https://t.co/Xrri88CCbE";0;0;0;0;in;86211642;1718048251822415909;KasanMulyono;https://twitter.com/KasanMulyono/status/1718048251822415909
Fri Oct 27 23:33:15 +0000 2023;1718048241944813796;"@Arie_Kriting Warga jkt, anies selama mimpin kota jkt gimana?";0;0;0;0;in;1675161176257482753;1717911777428828383;hiburanjani;https://twitter.com/hiburanjani/status/1718048241944813796
Fri Oct 27 23:32:23 +0000 2023;1718048024298201158;"@DoankWarto Anjing ini benci banget sama bang Anies...😁😁😁";0;0;0;1;in;1445287970647339011;1718040949702684929;MudrikaReka;https://twitter.com/MudrikaReka/status/1718048024298201158
Fri Oct 27 23:32:11 +0000 2023;1718047974646042639;"@Paltiwest Dia sedang memanfaatkan momentum roasting Ganjar kmd dia sendiri yg bikin rame kmd dia bandingkan dg Anies utk mancing bullying thd Ganjar... sementara dia ada di kubu Prabowo.";1;1;1;5;in;771726582;1717853920528363569;wahyuhendrato;https://twitter.com/wahyuhendrato/status/1718047974646042639
Fri Oct 27 23:32:09 +0000 2023;1718047965137531024;"@PartaiSocmed Rekam jejak penting, lihat Anies mengelola APBD DKI, ganjar mengelola APBD jateng, prabowo mengelola anggaran depan dan food estate,, gampang meriksanya 😃😃";0;0;0;1;in;233985933;1717803319736009159;alfamotor;https://twitter.com/alfamotor/status/1718047965137531024
Fri Oct 27 23:32:04 +0000 2023;1718047945906671624;"@Yurissa_Samosir @AdeDhani9 @aking_adit @MuhiqR @NohCeukenohhh @Kang_Toniee @choymarkochoy @Azri_Ardhani @chaidar_2000 @Harywaraz Pemimpin itu, ya seperti mas Anies ini, setiap kehadirannya menggembirakan, membahagiakan, memberi harapan.... Tidak ruwet, ruwet, ruwet.....";0;0;0;0;in;1326676828937879552;1717866279942647869;ttaruno1;https://twitter.com/ttaruno1/status/1718047945906671624
Fri Oct 27 23:32:00 +0000 2023;1718047926092755273;"@Hartnq1 @msaid_didu @Fahrihamzah tenang saja kalau pak Anies jadi presiden RI pasti diganyang KKN itu.";0;0;0;1;in;1613773688062775297;1718018828091994405;SolihenMuhamma1;https://twitter.com/SolihenMuhamma1/status/1718047926092755273
Fri Oct 27 23:31:23 +0000 2023;1718047773730488427;"@narukaya @Septian87008134 @Arie_Kriting Lho, anies itu representasi Nasdem, bukan PKS";0;0;0;0;in;1153799743018942471;1717911777428828383;nova77294710;https://twitter.com/nova77294710/status/1718047773730488427
